County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
McHenry ,ND,58710,Anamoose,-0.01,-0.01,few clouds,-4.95,1637416499,1637449128,-100.2529,47.8703
McIntosh ,GA,31304,Crescent,16.97,13.03,overcast clouds,14.73,1637409485,1637447082,-81.3819,31.4951
McIntosh ,ND,58413,Ashley,1.52,0.59,clear sky,-2.44,1637415924,1637449254,-99.3164,46.0537
McIntosh ,OK,74426,Checotah,17.12,12.01,overcast clouds,13.72,1637413374,1637449988,-95.535,35.4358
McKean ,PA,16333,Ludlow,3.53,0.87,overcast clouds,-0.36,1637410290,1637445107,-78.9434,41.7284
McKenzie ,ND,58634,Grassy Butte,2.52,-0.67,clear sky,-5.7,1637417145,1637449943,-103.2944,47.4431
McKinley ,AZ,86515,Window Rock,9.62,8.53,scattered clouds,9.04,1637416657,1637453207,-109.0784,35.6676
McKinley ,NM,87045,Prewitt,8.7,6.7,broken clouds,4.35,1637416382,1637453014,-108.1038,35.3547
McLean ,IL,61701,Bloomington,8.43,4.95,clear sky,3.2,1637412510,1637447710,-88.9893,40.4783
McLean ,KY,42322,Beech Grove,10.99,6.99,overcast clouds,7.68,1637411715,1637447745,-87.4069,37.6151
McLean ,ND,58531,Coleharbor,2.96,1.17,clear sky,-2.16,1637416667,1637449426,-101.2238,47.5442
McLennan ,TX,76524,Eddy,19.38,17.35,clear sky,18.74,1637413280,1637450918,-97.2774,31.3088
McLeod ,MN,55312,Brownton,2.97,-1.27,clear sky,0.5,1637414486,1637448298,-94.3306,44.7281
McMinn ,TN,37303,Athens,9.15,0.88,clear sky,3.55,1637410752,1637447363,-84.6043,35.4574
McMullen ,TX,78007,Calliham,22.18,21.06,clear sky,21.85,1637413214,1637451500,-98.3503,28.4805
McNairy ,TN,38310,Adamsville,12.01,6.03,clear sky,7.18,1637411640,1637448303,-88.4134,35.2556
McPherson ,KS,67107,Moundridge,10.68,7.56,overcast clouds,7.7,1637414224,1637450086,-97.5088,38.206
McPherson ,ND,58439,Forbes,2.16,-0.49,clear sky,-2.54,1637415794,1637449141,-98.8124,46.0109
McPherson ,NE,69167,Tryon,5.86,-0.5,overcast clouds,2.07,1637415568,1637450426,-101.0175,41.5732
McPherson ,SD,57437,Eureka,1.58,-1.07,clear sky,-2.26,1637415875,1637449310,-99.3308,45.7707
Meade ,KS,67844,Fowler,9.34,8.4,overcast clouds,6.96,1637414751,1637450850,-100.1981,37.3542
Meade ,KY,40104,Battletown,11.29,5.79,broken clouds,6.93,1637411508,1637447420,-86.2991,38.0393
Meade ,SD,57785,Sturgis,5.59,0.79,few clouds,0.78,1637416593,1637450527,-103.3617,44.3692
Meagher ,MT,59053,Martinsdale,-3.41,-3.41,few clouds,-8.22,1637418670,1637451845,-110.4324,46.4581
Mecklenburg ,NC,28031,Cornelius,6.04,0.19,clear sky,3.27,1637409857,1637446466,-80.8726,35.4733
Mecklenburg ,VA,23915,Baskerville,4.08,-0.03,overcast clouds,1.83,1637409401,1637445677,-78.279,36.7236
Mecosta ,MI,49305,Barryton,4.13,2.54,overcast clouds,0.8,1637412113,1637446266,-85.1547,43.7507
Medina ,OH,44212,Brunswick,5.93,2.22,overcast clouds,4.3,1637410908,1637445874,-81.828,41.2471
Medina ,TX,78009,Castroville,19.04,15.82,haze,17.2,1637413440,1637451529,-98.8824,29.3553
Meeker ,MN,55324,Darwin,2.01,-3.27,overcast clouds,-0.52,1637414575,1637448254,-94.4249,45.1029
Meigs ,OH,45741,Langsville,8.05,2.6,overcast clouds,6.14,1637410683,1637446302,-82.2499,39.0697
Meigs ,TN,37322,Decatur,8.32,1.83,few clouds,3.74,1637410807,1637447405,-84.8081,35.5072
Mellette ,SD,57560,Norris,4.24,4.24,overcast clouds,2.8,1637415908,1637450151,-101.1517,43.4662
Menard ,IL,62613,Athens,10.52,6.36,clear sky,7.12,1637412600,1637447946,-89.6684,39.9917
Menard ,TX,76841,Fort Mc Kavett,20.11,16.04,clear sky,17.3,1637413897,1637451647,-100.0809,30.829
Mendocino ,CA,95428,Covelo,8.36,4.05,clear sky,6.34,1637420594,1637455982,-123.0585,39.82
Menifee ,KY,40322,Frenchburg,10.62,1.05,overcast clouds,3.65,1637410849,1637446787,-83.6084,37.947
Menominee ,MI,49812,Carney,-0.26,-3.36,overcast clouds,-4.54,1637413010,1637446515,-87.5439,45.5917
Menominee ,WI,54135,Keshena,1.54,-3.53,clear sky,-0.27,1637413151,1637446899,-88.6357,44.9146
Merced ,CA,93620,Dos Palos,17.64,13.47,clear sky,13.72,1637419611,1637455801,-120.6333,37.0025
Mercer ,IL,61231,Aledo,9.59,4.83,overcast clouds,6.52,1637413042,1637448019,-90.7416,41.2008
Mercer ,KY,40310,Burgin,11.14,4.88,overcast clouds,7.6,1637411100,1637447092,-84.7666,37.7534
Mercer ,MO,64661,Mercer,10.14,6.14,overcast clouds,5.98,1637413605,1637448792,-93.5242,40.5169
Mercer ,ND,58523,Beulah,2.98,0.11,clear sky,-3.66,1637416754,1637449620,-101.8075,47.2707
Mercer ,NJ,08512,Cranbury,7.72,3.05,overcast clouds,2.83,1637409005,1637444262,-74.5065,40.3039
Mercer ,OH,45310,Burkettsville,5.68,0.31,clear sky,1.1,1637411447,1637446686,-84.6435,40.3541
Mercer ,PA,16113,Clark,6.67,4.39,overcast clouds,2.99,1637410577,1637445531,-80.4237,41.2866
Mercer ,WV,24701,Bluefield,4.31,-4.47,clear sky,-1.6,1637410182,1637446309,-81.2223,37.2698
Meriwether ,GA,30218,Gay,10.87,6.81,few clouds,7.04,1637410451,1637447653,-84.5836,33.1274
Merrick ,NE,68628,Clarks,10.49,5.88,overcast clouds,6.01,1637414753,1637449719,-97.8461,41.2328
Merrimack ,NH,03046,Dunbarton,3.06,-1.97,clear sky,0.66,1637408752,1637443127,-71.6169,43.1025
Mesa ,CO,81501,Grand Junction,11.06,6.79,few clouds,8.91,1637417000,1637452609,-108.5457,39.0783
Metcalfe ,KY,42124,Beaumont,11.05,6.42,overcast clouds,4.51,1637411189,1637447424,-85.644,36.8705
Miami ,IN,46911,Amboy,5.75,1.18,clear sky,3.42,1637411800,1637446961,-85.9497,40.6105
Miami ,KS,66013,Bucyrus,10.93,7.31,clear sky,8.21,1637413621,1637449335,-94.6887,38.7283
Miami ,OH,45312,Casstown,6.94,0.82,overcast clouds,0.35,1637411276,1637446600,-84.1088,40.0716
Miami-Dade ,FL,33010,Hialeah,25.01,22.78,overcast clouds,24.73,1637408588,1637447451,-80.2808,25.8325
Middlesex ,CT,06412,Chester,7.73,-1.21,clear sky,1.0,1637408683,1637443603,-72.4643,41.4049
Middlesex ,MA,01431,Ashby,3.18,-1.74,clear sky,0.73,1637408730,1637443245,-71.8174,42.6745
Middlesex ,NJ,07001,Avenel,8.25,2.94,clear sky,4.62,1637408992,1637444165,-74.2785,40.5826
Middlesex ,VA,23032,Church View,5.95,0.86,overcast clouds,1.92,1637409143,1637445159,-76.6629,37.675
Midland ,MI,48618,Coleman,3.98,2.2,overcast clouds,1.72,1637411977,1637446131,-84.5911,43.7494
Midland ,TX,79701,Midland,22.4,19.49,clear sky,19.69,1637414511,1637451985,-102.0626,31.9896
Mifflin ,PA,17002,Allensville,4.1,-0.38,overcast clouds,2.71,1637409836,1637445031,-77.8392,40.5075
Milam ,TX,76518,Buckholts,20.06,17.91,clear sky,18.74,1637413194,1637450931,-97.1241,30.8858
Millard ,UT,84624,Delta,4.85,-4.89,clear sky,1.5,1637418000,1637453522,-112.5319,39.3755
Mille Lacs ,MN,55371,Princeton,0.46,-4.5,clear sky,-2.33,1637414463,1637447968,-93.5961,45.5851
Miller ,AR,71834,Doddridge,17.02,14.2,clear sky,15.45,1637412699,1637449904,-93.9543,33.1054
Miller ,GA,39837,Colquitt,16.07,13.78,clear sky,14.13,1637410251,1637447924,-84.731,31.173
Miller ,MO,65017,Brumley,12.32,9.04,clear sky,8.83,1637412996,1637448897,-92.4747,38.0709
Mills ,IA,51533,Emerson,12.87,7.23,overcast clouds,9.07,1637414136,1637449166,-95.4106,41.0284
Mills ,TX,76844,Goldthwaite,19.64,16.19,few clouds,17.21,1637413608,1637451213,-98.5744,31.4458
Milwaukee ,WI,53110,Cudahy,6.72,1.36,overcast clouds,1.49,1637412629,1637447049,-87.862,42.949
Miner ,SD,57321,Canova,5.0,1.38,overcast clouds,3.09,1637415110,1637449212,-97.5342,43.8855
Mineral ,CO,81130,Creede,3.6,-0.08,overcast clouds,1.59,1637416431,1637452400,-106.9277,37.8164
Mineral ,MT,59820,Alberton,-1.13,-4.62,overcast clouds,-3.2,1637419745,1637452719,-114.4921,46.9806
Mineral ,NV,89415,Hawthorne,8.89,6.88,clear sky,5.76,1637419346,1637455109,-118.6411,38.5347
Mineral ,WV,26710,Burlington,4.21,-2.07,overcast clouds,-0.2,1637409921,1637445463,-78.9181,39.3376
Mingo ,WV,24851,Justice,10.12,-1.1,broken clouds,4.65,1637410373,1637446412,-81.8354,37.5887
Minidoka ,ID,83336,Heyburn,2.71,-0.17,clear sky,-0.74,1637418789,1637453328,-113.7709,42.5599
Minnehaha ,SD,57003,Baltic,5.94,-0.65,overcast clouds,4.66,1637414896,1637449052,-96.7563,43.7309
Missaukee ,MI,49632,Falmouth,3.31,0.96,overcast clouds,0.18,1637412166,1637446147,-85.017,44.2529
Mississippi ,AR,72315,Blytheville,12.34,7.75,clear sky,8.47,1637412090,1637448576,-89.919,35.9273
Mississippi ,MO,63820,Anniston,11.1,6.19,broken clouds,9.0,1637412068,1637448314,-89.3279,36.8259
Missoula ,MT,59801,Missoula,3.03,-7.4,overcast clouds,2.67,1637419609,1637452630,-114.0252,46.8563
Mitchell ,GA,31716,Baconton,17.33,13.8,broken clouds,15.08,1637410128,1637447750,-84.1135,31.3878
Mitchell ,IA,50454,Little Cedar,2.9,-0.29,overcast clouds,-2.17,1637413873,1637448144,-92.7344,43.3919
Mitchell ,KS,67420,Beloit,9.61,8.18,overcast clouds,6.03,1637414548,1637450054,-98.1192,39.4416
Mitchell ,NC,28705,Bakersville,4.11,-3.44,overcast clouds,-1.25,1637410242,1637446704,-82.1711,36.0286
Mitchell ,TX,79512,Colorado City,22.42,18.47,scattered clouds,19.25,1637414271,1637451648,-100.8609,32.3987
Mobile ,AL,36505,Axis,14.86,12.82,clear sky,13.45,1637411013,1637448740,-88.0159,30.9394
Moca Municipio,PR,00676,Moca,25.92,23.25,scattered clouds,25.42,1637404681,1637445035,-67.11,18.39
Modoc ,CA,96006,Adin,5.66,3.24,clear sky,0.85,1637420298,1637455262,-120.9432,41.2175
Modoc ,OR,97635,New Pine Creek,2.8,1.74,clear sky,-0.06,1637420266,1637454985,-120.2972,41.9941
Moffat ,CO,81610,Dinosaur,3.92,1.9,few clouds,-0.9,1637417274,1637452535,-108.9652,40.2566
Mohave ,AZ,85360,Wikieup,20.53,19.15,broken clouds,19.17,1637417620,1637454420,-113.6113,34.7033
Moniteau ,MO,65018,California,12.56,9.42,overcast clouds,9.82,1637413091,1637448836,-92.5456,38.6224
Monmouth ,NJ,07701,Red Bank,8.36,3.49,clear sky,4.65,1637408908,1637444148,-74.0681,40.3584
Mono ,CA,96107,Coleville,6.43,2.29,broken clouds,2.62,1637419544,1637455315,-119.4828,38.5029
Monona ,IA,51010,Castana,8.7,5.58,overcast clouds,5.42,1637414420,1637449121,-95.9086,42.0744
Monongalia ,WV,26501,Morgantown,7.06,1.73,broken clouds,3.15,1637410217,1637445679,-79.9831,39.6099
Monroe ,AL,36425,Beatrice,13.58,11.93,clear sky,11.58,1637410903,1637448444,-87.1719,31.7273
Monroe ,AR,72021,Brinkley,11.04,9.06,broken clouds,8.89,1637412258,1637449018,-91.1886,34.8781
Monroe ,FL,33001,Long Key,24.44,23.33,light rain,24.71,1637408608,1637447682,-80.8049,24.8306
Monroe ,GA,31016,Culloden,12.94,7.3,clear sky,9.13,1637410298,1637447556,-84.0626,32.9003
Monroe ,IA,50150,Lovilia,8.34,4.61,overcast clouds,6.03,1637413556,1637448556,-92.9293,41.1272
Monroe ,IL,62236,Columbia,13.08,9.32,overcast clouds,9.97,1637412501,1637448301,-90.2027,38.4325
Monroe ,IN,47401,Bloomington,7.21,1.33,clear sky,3.07,1637411716,1637447313,-86.5083,39.1401
Monroe ,KY,42133,Fountain Run,11.56,3.62,overcast clouds,6.3,1637411243,1637447518,-85.952,36.72
Monroe ,MI,48117,Carleton,6.01,1.56,clear sky,3.0,1637411406,1637446118,-83.3755,42.0529
Monroe ,MO,63456,Monroe City,11.7,9.12,overcast clouds,8.77,1637413043,1637448489,-91.723,39.6546
Monroe ,MS,38821,Amory,12.01,7.64,clear sky,9.54,1637411491,1637448479,-88.4709,33.9844
Monroe ,NY,14420,Brockport,6.79,4.09,overcast clouds,2.04,1637410289,1637444625,-77.9368,43.2128
Monroe ,OH,45734,Graysville,7.87,3.0,overcast clouds,4.3,1637410513,1637445959,-81.1822,39.663
Monroe ,PA,18058,Kunkletown,4.94,0.59,overcast clouds,0.61,1637409328,1637444404,-75.476,40.8999
Monroe ,TN,37354,Madisonville,8.77,1.37,clear sky,4.33,1637410692,1637447295,-84.3395,35.4916
Monroe ,WI,54619,Cashton,3.05,-4.08,overcast clouds,-1.92,1637413459,1637447611,-90.7612,43.7456
Monroe ,WV,24918,Ballard,2.4,-3.21,broken clouds,-1.65,1637410103,1637446167,-80.7614,37.498
Montague ,TX,76230,Bowie,19.24,15.71,clear sky,17.75,1637413687,1637450780,-97.8373,33.5568
Montcalm ,MI,48811,Carson City,4.62,2.42,overcast clouds,1.17,1637411946,1637446294,-84.8653,43.1695
Monterey ,CA,93426,Bradley,16.99,13.03,clear sky,14.79,1637419532,1637456042,-120.9728,35.8093
Montezuma ,CO,81321,Cortez,8.77,4.52,clear sky,2.84,1637416765,1637452861,-108.5837,37.3549
Montgomery ,AL,36013,Cecil,14.01,9.18,clear sky,11.65,1637410686,1637448091,-85.9827,32.2937
Montgomery ,AR,71935,Caddo Gap,14.97,11.66,overcast clouds,11.94,1637412814,1637449698,-93.7637,34.3913
Montgomery ,GA,30410,Ailey,14.91,9.67,clear sky,11.93,1637409834,1637447259,-82.4762,32.2143
Montgomery ,IA,50847,Grant,10.23,2.69,overcast clouds,5.61,1637414052,1637449046,-94.9842,41.1427
Montgomery ,IL,62015,Butler,10.92,8.82,clear sky,8.34,1637412452,1637448028,-89.5305,39.2114
Montgomery ,IN,47933,Crawfordsville,6.16,1.08,clear sky,2.45,1637411943,1637447277,-86.9074,40.0325
Montgomery ,KS,67301,Independence,12.08,8.16,clear sky,9.55,1637413658,1637449792,-95.7165,37.2292
Montgomery ,KY,40334,Hope,11.32,6.01,overcast clouds,7.35,1637410898,1637446817,-83.7713,38.0161
Montgomery ,MD,20812,Glen Echo,5.8,0.56,clear sky,3.57,1637409442,1637445091,-77.1435,38.9693
Montgomery ,MO,63333,Bellflower,12.44,9.6,overcast clouds,9.35,1637412858,1637448494,-91.3489,39.0012
Montgomery ,MS,38925,Duck Hill,12.8,9.82,clear sky,8.92,1637411720,1637448813,-89.6419,33.5632
Montgomery ,NC,27209,Biscoe,7.68,0.98,overcast clouds,3.58,1637409580,1637446218,-79.7798,35.3599
Montgomery ,NY,13317,Canajoharie,4.74,0.28,overcast clouds,0.35,1637409429,1637443880,-74.5956,42.8671
Montgomery ,OH,45309,Brookville,7.37,0.74,scattered clouds,1.72,1637411316,1637446708,-84.4165,39.8414
Montgomery ,PA,18041,East Greenville,6.03,0.91,clear sky,3.21,1637409261,1637444485,-75.5056,40.4119
Montgomery ,TN,37010,Adams,11.57,6.36,broken clouds,7.24,1637411502,1637447821,-87.1226,36.5582
Montgomery ,TX,77301,Conroe,21.23,17.86,clear sky,19.49,1637412726,1637450597,-95.4527,30.3125
Montgomery ,VA,24060,Blacksburg,2.26,-3.55,clear sky,-0.39,1637409991,1637446122,-80.4347,37.2563
Montmorency ,MI,49709,Atlanta,3.53,1.14,overcast clouds,-0.95,1637412087,1637445809,-84.148,44.9924
Montour ,PA,17821,Danville,4.34,0.81,overcast clouds,0.61,1637409616,1637444667,-76.6229,40.9799
Montrose ,CO,81401,Montrose,8.7,3.67,overcast clouds,3.26,1637416751,1637452536,-107.8752,38.4678
Moody ,SD,57017,Colman,5.54,-1.05,overcast clouds,0.11,1637414950,1637449029,-96.8189,43.9558
Moore ,NC,27242,Eagle Springs,8.32,1.95,broken clouds,4.46,1637409541,1637446186,-79.631,35.336
Moore ,TN,37352,Lynchburg,9.55,3.81,clear sky,5.75,1637411152,1637447811,-86.372,35.2706
Moore ,TX,79086,Sunray,13.96,11.77,overcast clouds,10.16,1637414957,1637451419,-101.8123,36.0097
Mora ,NM,87712,Buena Vista,8.91,5.2,overcast clouds,5.68,1637415770,1637452256,-105.2492,35.9136
Morehouse Parish,LA,71220,Bastrop,14.88,11.62,scattered clouds,14.17,1637412169,1637449452,-91.9078,32.7894
Morgan ,AL,35601,Decatur,11.35,5.15,clear sky,7.43,1637411212,1637448047,-86.9887,34.5896
Morgan ,CO,80649,Orchard,8.28,5.63,overcast clouds,4.49,1637416121,1637451351,-104.0973,40.3639
Morgan ,GA,30625,Buckhead,9.7,4.47,scattered clouds,5.29,1637410204,1637447305,-83.3435,33.5368
Morgan ,IL,62601,Alexander,10.44,6.95,scattered clouds,8.69,1637412655,1637448072,-90.0458,39.7517
Morgan ,IN,46111,Brooklyn,6.38,0.97,broken clouds,0.99,1637411741,1637447222,-86.3701,39.5396
Morgan ,KY,41352,Mize,10.88,1.3,overcast clouds,3.92,1637410766,1637446739,-83.3335,37.8235
Morgan ,MO,65011,Barnett,12.44,9.3,overcast clouds,9.9,1637413088,1637448898,-92.6686,38.3967
Morgan ,OH,43728,Chesterhill,8.02,3.87,overcast clouds,3.74,1637410655,1637446150,-81.8773,39.4953
Morgan ,TN,37726,Deer Lodge,8.05,0.36,overcast clouds,3.3,1637410904,1637447314,-84.8191,36.2176
Morgan ,UT,84018,Croydon,5.13,0.27,broken clouds,2.07,1637418013,1637453025,-111.5231,41.0689
Morgan ,WV,25411,Berkeley Springs,3.75,-1.67,overcast clouds,0.94,1637409777,1637445257,-78.1877,39.5526
Morovis Municipio,PR,00687,Morovis,25.19,20.75,broken clouds,24.47,1637404504,1637444871,-66.4,18.32
Morrill ,NE,69125,Broadwater,6.05,-0.31,scattered clouds,-0.88,1637416003,1637450858,-102.8225,41.5825
Morris ,KS,66838,Burdick,9.55,8.22,overcast clouds,7.09,1637414115,1637449874,-96.8396,38.5674
Morris ,NJ,07005,Boonton,7.11,0.88,clear sky,3.27,1637409075,1637444147,-74.414,40.9115
Morris ,TX,75568,Naples,18.02,14.22,few clouds,16.18,1637412886,1637450070,-94.6891,33.1912
Morrison ,MN,56314,Bowlus,-0.88,-4.38,clear sky,-2.18,1637414702,1637448124,-94.4175,45.8121
Morrow ,OH,43315,Cardington,7.64,2.48,clear sky,1.57,1637411060,1637446253,-82.9337,40.5066
Morrow ,OR,97818,Boardman,6.16,2.88,overcast clouds,4.9,1637420783,1637454190,-119.7206,45.8272
Morton ,KS,67950,Elkhart,8.21,7.07,haze,5.84,1637415114,1637451305,-101.9012,37.0154
Morton ,ND,58520,Almont,1.44,-1.84,clear sky,-3.52,1637416576,1637449661,-101.5221,46.7046
Motley ,TX,79244,Matador,18.14,18.03,scattered clouds,16.45,1637414470,1637451438,-100.8361,34.0525
Moultrie ,IL,61914,Bethany,8.86,4.06,overcast clouds,3.52,1637412327,1637447779,-88.7543,39.6348
Mountrail ,ND,58763,New Town,2.86,1.27,few clouds,-2.29,1637417052,1637449640,-102.4716,47.9718
Mower ,MN,55909,Adams,2.95,-0.17,overcast clouds,-1.53,1637413900,1637448115,-92.7305,43.5591
Muhlenberg ,KY,42321,Beech Creek,12.07,7.41,overcast clouds,8.7,1637411570,1637447722,-87.0559,37.1716
Multnomah ,OR,97019,Corbett,6.52,2.04,overcast clouds,4.39,1637421333,1637454851,-122.2417,45.5221
Municipality of Anchorage,AK,99695,Anchorage,-15.86,-23.93,few clouds,-26.47,1637432242,1637456999,-149.4403,61.1089
Murray ,GA,30705,Chatsworth,9.83,3.19,overcast clouds,5.17,1637410707,1637447499,-84.7943,34.7589
Murray ,MN,56114,Avoca,3.53,-1.69,broken clouds,1.04,1637414660,1637448734,-95.6002,43.9706
Murray ,OK,73030,Davis,17.84,15.79,overcast clouds,16.36,1637413630,1637450487,-97.1084,34.4953
Muscatine ,IA,52720,Atalissa,9.13,3.67,overcast clouds,6.38,1637413202,1637448067,-91.1748,41.5614
Muscogee ,GA,31820,Midland,12.99,10.19,few clouds,10.34,1637410447,1637447788,-84.8559,32.5616
Muskegon ,MI,49303,Bailey,7.43,0.79,overcast clouds,1.96,1637412196,1637446508,-85.8313,43.2768
Muskingum ,OH,43701,Zanesville,8.14,5.24,overcast clouds,7.11,1637410749,1637446117,-82.0041,39.9274
Muskogee ,OK,74401,Muskogee,14.9,11.02,few clouds,12.73,1637413401,1637449944,-95.5002,35.7058
Musselshell ,MT,59054,Melstone,2.21,2.21,clear sky,0.37,1637418080,1637451203,-107.8692,46.5986
Nacogdoches ,TX,75760,Cushing,18.72,14.86,clear sky,16.64,1637412756,1637450279,-94.8539,31.7978
Naguabo Municipio,PR,00718,Naguabo,27.94,22.79,scattered clouds,25.53,1637404332,1637444721,-65.73,18.21
Nance ,NE,68623,Belgrade,10.18,5.02,overcast clouds,2.33,1637414846,1637449741,-98.0866,41.4611
Nantucket ,MA,02554,Nantucket,7.05,0.18,clear sky,2.99,1637408093,1637443055,-70.0932,41.2725
Napa ,CA,94503,American Canyon,17.72,12.71,clear sky,14.6,1637420162,1637456028,-122.2553,38.1668
Naranjito Municipio,PR,00719,Naranjito,27.23,21.6,broken clouds,25.25,1637404463,1637444835,-66.24,18.3
Nash ,NC,27557,Middlesex,7.65,3.19,broken clouds,3.49,1637409256,1637445787,-78.2062,35.7665
Nassau ,FL,32009,Bryceville,18.92,15.63,broken clouds,17.61,1637409501,1637447350,-81.9724,30.4193
Nassau ,NY,11001,Floral Park,8.71,2.86,overcast clouds,6.92,1637408876,1637444006,-73.7058,40.7236
Natchitoches Parish,LA,71031,Goldonna,14.04,11.16,clear sky,11.93,1637412326,1637449800,-92.9611,32.0
Natrona ,WY,82601,Casper,4.83,1.94,broken clouds,3.33,1637417045,1637451493,-106.3166,42.8458
Navajo ,AZ,85901,Show Low,11.29,8.04,clear sky,8.01,1637416702,1637453605,-110.0,34.2998
Navarro ,TX,75102,Barry,20.21,17.24,broken clouds,18.73,1637413218,1637450667,-96.6251,32.1014
Nelson ,KY,40004,Bardstown,11.34,5.8,clear sky,8.85,1637411275,1637447251,-85.4613,37.8083
Nelson ,ND,58212,Aneta,-0.16,-4.3,few clouds,-5.07,1637415919,1637448618,-97.9814,47.6993
Nelson ,VA,22920,Afton,3.44,-1.85,clear sky,0.46,1637409706,1637445641,-78.841,37.9626
Nemaha ,KS,66404,Baileyville,6.98,5.85,overcast clouds,4.7,1637414148,1637449524,-96.1801,39.8816
Nemaha ,NE,68305,Auburn,9.45,6.28,overcast clouds,5.75,1637414143,1637449371,-95.8526,40.3789
Neosho ,KS,66720,Chanute,11.33,7.81,clear sky,8.49,1637413657,1637449668,-95.457,37.6749
Neshoba ,MS,39350,Philadelphia,12.84,9.71,few clouds,11.22,1637411494,1637448786,-89.1154,32.7572
Ness ,KS,67516,Bazine,11.44,6.94,overcast clouds,7.03,1637414786,1637450576,-99.7016,38.4565
Nevada ,AR,71722,Bluff City,13.82,10.69,few clouds,11.41,1637412582,1637449639,-93.1588,33.7038
Nevada ,CA,95945,Grass Valley,12.78,7.33,clear sky,8.98,1637420011,1637455579,-121.0069,39.2081
New Castle ,DE,19701,Bear,6.07,1.27,clear sky,2.16,1637409182,1637444645,-75.6747,39.6102
New Hanover ,NC,28401,Wilmington,12.7,8.3,clear sky,10.1,1637408994,1637445923,-77.9447,34.2257
New Haven ,CT,06401,Ansonia,7.77,-0.18,clear sky,2.21,1637408820,1637443759,-73.0742,41.3427
New Kent ,VA,23011,Barhamsville,5.31,1.85,overcast clouds,2.21,1637409154,1637445229,-76.8321,37.4617
New London ,CT,06249,Lebanon,6.25,-1.57,clear sky,1.48,1637408666,1637443515,-72.244,41.633
New Madrid ,MO,63828,Canalou,11.14,7.7,broken clouds,8.3,1637412145,1637448412,-89.6918,36.7504
New York ,NY,10001,New York,8.29,2.98,clear sky,4.04,1637408950,1637444072,-73.9967,40.7484
Newaygo ,MI,49309,Bitely,7.89,0.66,broken clouds,1.26,1637412284,1637446442,-85.8778,43.7321
Newberry ,SC,29037,Chappells,6.51,3.44,overcast clouds,2.49,1637409930,1637446869,-81.8644,34.1856
Newport ,RI,02835,Jamestown,7.13,-2.05,clear sky,0.76,1637408439,1637443325,-71.3761,41.5164
Newport News city,VA,23601,Newport News,8.29,2.77,clear sky,5.38,1637409009,1637445195,-76.4607,37.058
Newton ,AR,72624,Compton,11.42,7.52,broken clouds,8.95,1637412927,1637449367,-93.3099,36.0979
Newton ,GA,30014,Covington,10.03,4.76,clear sky,6.17,1637410325,1637447428,-83.8496,33.5293
Newton ,IN,46349,Lake Village,6.86,3.92,overcast clouds,2.57,1637412240,1637447238,-87.4454,41.1387
Newton ,MO,64840,Diamond,13.08,9.49,overcast clouds,11.16,1637413292,1637449487,-94.3204,37.006
Newton ,MS,39057,Conehatta,10.65,9.62,few clouds,9.71,1637411496,1637448858,-89.269,32.467
Newton ,TX,75932,Burkeville,17.19,15.03,few clouds,16.6,1637412376,1637450085,-93.6585,31.0099
Nez Perce ,ID,83501,Lewiston,5.24,1.33,few clouds,3.86,1637420196,1637453404,-116.8609,46.3646
Niagara ,NY,14008,Appleton,7.69,4.94,overcast clouds,2.97,1637410473,1637444776,-78.6372,43.3105
Nicholas ,KY,40311,Carlisle,11.1,5.79,overcast clouds,5.54,1637411002,1637446835,-84.0279,38.3212
