County,State,Commodity,Value
Allegany,MD,Sweet corn,48.0
Allegany,MD,Sweet potatoes,2.0
Allegany,MD,Tomatoes,22.0
Allegany,MD,Turnips,4.0
Allegany,MD,Vegetable totals,76.0
Allegany,MD,"Vegetables, other",16.0
Allegany,NY,Asparagus,8.0
Allegany,NY,Beans,38.0
Allegany,NY,Beets,32.0
Allegany,NY,Broccoli,12.0
Allegany,NY,Cabbage,29.0
Allegany,NY,Carrots,12.0
Allegany,NY,Cauliflower,12.0
Allegany,NY,Celery,2.0
Allegany,NY,Cucumbers,34.0
Allegany,NY,Garlic,42.0
Allegany,NY,Herbs,8.0
Allegany,NY,Lettuce,24.0
Allegany,NY,Melons,10.0
Allegany,NY,Onions,22.0
Allegany,NY,Peas,21.0
Allegany,NY,Peppers,4.0
Allegany,NY,Potatoes,78.0
Allegany,NY,Pumpkins,162.0
Allegany,NY,Squash,84.0
Allegany,NY,Sweet corn,363.0
Allegany,NY,Tomatoes,48.0
Allegany,NY,Vegetable totals,2702791.0
Allegany,NY,"Vegetables, other",6.0
Alleghany,NC,Beans,30.0
Alleghany,NC,Beets,14.0
Alleghany,NC,Cabbage,6.0
Alleghany,NC,Cucumbers,10.0
Alleghany,NC,Ginger root,2.0
Alleghany,NC,Herbs,2.0
Alleghany,NC,Lettuce,42.0
Alleghany,NC,Okra,4.0
Alleghany,NC,Peas,18.0
Alleghany,NC,Peppers,14.0
Alleghany,NC,Potatoes,22.0
Alleghany,NC,Pumpkins,818.0
Alleghany,NC,Radishes,16.0
Alleghany,NC,Rhubarb,4.0
Alleghany,NC,Spinach,2.0
Alleghany,NC,Squash,50.0
Alleghany,NC,Sweet corn,12.0
Alleghany,NC,Tomatoes,10.0
Alleghany,NC,Turnips,8.0
Alleghany,NC,Vegetable totals,2316728.0
Alleghany,NC,"Vegetables, other",16.0
Alleghany,VA,Beans,4.0
Alleghany,VA,Beets,2.0
Alleghany,VA,Cabbage,2.0
Alleghany,VA,Cucumbers,2.0
Alleghany,VA,Greens,2.0
Alleghany,VA,Lettuce,6.0
Alleghany,VA,Peppers,2.0
Alleghany,VA,Potatoes,2.0
Alleghany,VA,Pumpkins,4.0
Alleghany,VA,Squash,10.0
Alleghany,VA,Sweet corn,2.0
Alleghany,VA,Tomatoes,4.0
Alleghany,VA,Vegetable totals,15027.0
Allegheny,PA,Asparagus,12.0
Allegheny,PA,Beans,36.0
Allegheny,PA,Beets,4.0
Allegheny,PA,Broccoli,32.0
Allegheny,PA,Brussels sprouts,4.0
Allegheny,PA,Cabbage,6.0
Allegheny,PA,Carrots,12.0
Allegheny,PA,Cauliflower,4.0
Allegheny,PA,Celery,4.0
Allegheny,PA,Cucumbers,22.0
Allegheny,PA,Daikon,8.0
Allegheny,PA,Eggplant,38.0
Allegheny,PA,Escarole & endive,4.0
Allegheny,PA,Garlic,34.0
Allegheny,PA,Ginger root,8.0
Allegheny,PA,Greens,82.0
Allegheny,PA,Herbs,36.0
Allegheny,PA,Lettuce,122.0
Allegheny,PA,Melons,48.0
Allegheny,PA,Onions,64.0
Allegheny,PA,Parsley,4.0
Allegheny,PA,Peas,36.0
Allegheny,PA,Peppers,260.0
Allegheny,PA,Potatoes,14.0
Allegheny,PA,Pumpkins,146.0
Allegheny,PA,Radishes,18.0
Allegheny,PA,Rhubarb,14.0
Allegheny,PA,Spinach,14.0
Allegheny,PA,Squash,250.0
Allegheny,PA,Sweet corn,538.0
Allegheny,PA,Tomatoes,248.0
Allegheny,PA,Turnips,18.0
Allegheny,PA,Vegetable totals,4195382.0
Allegheny,PA,Watercress,4.0
Allen,IN,Asparagus,4.0
Allen,IN,Beans,6.0
Allen,IN,Beets,10.0
Allen,IN,Broccoli,2.0
Allen,IN,Cabbage,2.0
Allen,IN,Carrots,10.0
Allen,IN,Cucumbers,10.0
Allen,IN,Eggplant,4.0
Allen,IN,Garlic,4.0
Allen,IN,Greens,12.0
Allen,IN,Herbs,16.0
Allen,IN,Lettuce,12.0
Allen,IN,Melons,8.0
Allen,IN,Onions,14.0
Allen,IN,Parsley,12.0
Allen,IN,Peas,2.0
Allen,IN,Peppers,54.0
Allen,IN,Potatoes,2.0
Allen,IN,Pumpkins,59.0
Allen,IN,Radishes,16.0
Allen,IN,Rhubarb,2.0
Allen,IN,Squash,167.0
Allen,IN,Sweet corn,82.0
Allen,IN,Sweet potatoes,4.0
Allen,IN,Tomatoes,38.0
Allen,IN,Vegetable totals,570728.0
Allen,IN,"Vegetables, other",12.0
Allen,KS,Asparagus,2.0
Allen,KS,Beans,4.0
Allen,KS,Beets,2.0
Allen,KS,Broccoli,4.0
Allen,KS,Cabbage,4.0
Allen,KS,Carrots,2.0
Allen,KS,Cauliflower,2.0
Allen,KS,Cucumbers,4.0
Allen,KS,Eggplant,2.0
Allen,KS,Garlic,2.0
Allen,KS,Lettuce,6.0
Allen,KS,Melons,6.0
Allen,KS,Okra,2.0
Allen,KS,Onions,4.0
Allen,KS,Peas,2.0
Allen,KS,Peppers,6.0
Allen,KS,Potatoes,4.0
Allen,KS,Pumpkins,2.0
Allen,KS,Radishes,2.0
Allen,KS,Rhubarb,2.0
Allen,KS,Spinach,2.0
Allen,KS,Squash,6.0
Allen,KS,Sweet potatoes,2.0
Allen,KS,Tomatoes,12.0
Allen,KS,Turnips,2.0
Allen,KS,Vegetable totals,37.0
Allen,KY,Asparagus,22.0
Allen,KY,Beans,118.0
Allen,KY,Beets,12.0
Allen,KY,Broccoli,22.0
Allen,KY,Brussels sprouts,2.0
Allen,KY,Cabbage,117.0
Allen,KY,Carrots,14.0
Allen,KY,Cauliflower,8.0
Allen,KY,Celery,8.0
Allen,KY,Cucumbers,120.0
Allen,KY,Daikon,6.0
Allen,KY,Eggplant,38.0
Allen,KY,Garlic,26.0
Allen,KY,Ginger root,2.0
Allen,KY,Greens,28.0
Allen,KY,Herbs,14.0
Allen,KY,Lettuce,30.0
Allen,KY,Melons,670.0
Allen,KY,Okra,10.0
Allen,KY,Onions,37.0
Allen,KY,Parsley,2.0
Allen,KY,Peas,14.0
Allen,KY,Peppers,138.0
Allen,KY,Potatoes,81.0
Allen,KY,Pumpkins,74.0
Allen,KY,Radishes,18.0
Allen,KY,Rhubarb,8.0
Allen,KY,Spinach,16.0
Allen,KY,Squash,464.0
Allen,KY,Sweet corn,198.0
Allen,KY,Sweet potatoes,28.0
Allen,KY,Tomatoes,252.0
Allen,KY,Turnips,16.0
Allen,KY,Vegetable totals,4153550.0
Allen,KY,"Vegetables, other",32.0
Allen,LA,Beans,18.0
Allen,LA,Broccoli,4.0
Allen,LA,Cabbage,4.0
Allen,LA,Cucumbers,4.0
Allen,LA,Greens,40.0
Allen,LA,Herbs,4.0
Allen,LA,Melons,189.0
Allen,LA,Okra,4.0
Allen,LA,Onions,16.0
Allen,LA,Peas,10.0
Allen,LA,Peppers,8.0
Allen,LA,Potatoes,18.0
Allen,LA,Squash,8.0
Allen,LA,Sweet corn,12.0
Allen,LA,Tomatoes,18.0
Allen,LA,Turnips,4.0
Allen,LA,Vegetable totals,180399.0
Allen,LA,"Vegetables, other",16.0
Allen,OH,Asparagus,2.0
Allen,OH,Beans,4.0
Allen,OH,Beets,4.0
Allen,OH,Cabbage,2.0
Allen,OH,Carrots,2.0
Allen,OH,Eggplant,2.0
Allen,OH,Garlic,3.0
Allen,OH,Lettuce,4.0
Allen,OH,Melons,8.0
Allen,OH,Onions,2.0
Allen,OH,Peppers,16.0
Allen,OH,Potatoes,2.0
Allen,OH,Pumpkins,8.0
Allen,OH,Squash,4.0
Allen,OH,Sweet corn,22.0
Allen,OH,Tomatoes,11.0
Allen,OH,Vegetable totals,70.0
Allendale,SC,Asparagus,4.0
Allendale,SC,Beans,4.0
Allendale,SC,Cucumbers,4.0
Allendale,SC,Garlic,4.0
Allendale,SC,Melons,20.0
Allendale,SC,Okra,4.0
Allendale,SC,Onions,4.0
Allendale,SC,Peas,4.0
Allendale,SC,Peppers,8.0
Allendale,SC,Potatoes,4.0
Allendale,SC,Squash,8.0
Allendale,SC,Tomatoes,4.0
Allendale,SC,Vegetable totals,529049.0
Alpena,MI,Asparagus,2.0
Alpena,MI,Beans,10.0
Alpena,MI,Beets,20.0
Alpena,MI,Cabbage,30.0
Alpena,MI,Carrots,20.0
Alpena,MI,Cucumbers,46.0
Alpena,MI,Garlic,14.0
Alpena,MI,Onions,28.0
Alpena,MI,Peppers,4.0
Alpena,MI,Potatoes,28.0
Alpena,MI,Pumpkins,40.0
Alpena,MI,Squash,18.0
Alpena,MI,Sweet corn,16.0
Alpena,MI,Tomatoes,30.0
Alpena,MI,Vegetable totals,385517.0
Amador,CA,Beets,4.0
Amador,CA,Carrots,4.0
Amador,CA,Cucumbers,16.0
Amador,CA,Eggplant,8.0
Amador,CA,Garlic,10.0
Amador,CA,Greens,10.0
Amador,CA,Lettuce,8.0
Amador,CA,Onions,22.0
Amador,CA,Peppers,32.0
Amador,CA,Squash,46.0
Amador,CA,Tomatoes,26.0
Amador,CA,Vegetable totals,140112.0
Amelia,VA,Asparagus,2.0
Amelia,VA,Beans,44.0
Amelia,VA,Beets,2.0
Amelia,VA,Broccoli,4.0
Amelia,VA,Brussels sprouts,4.0
Amelia,VA,Cabbage,2.0
Amelia,VA,Cucumbers,18.0
Amelia,VA,Eggplant,2.0
Amelia,VA,Greens,28.0
Amelia,VA,Lettuce,4.0
Amelia,VA,Melons,38.0
Amelia,VA,Onions,6.0
Amelia,VA,Peas,4.0
Amelia,VA,Peppers,28.0
Amelia,VA,Potatoes,8.0
Amelia,VA,Pumpkins,6.0
Amelia,VA,Spinach,2.0
Amelia,VA,Squash,44.0
Amelia,VA,Sweet corn,16.0
Amelia,VA,Sweet potatoes,24.0
Amelia,VA,Tomatoes,45.0
Amelia,VA,Vegetable totals,257345.0
Amelia,VA,"Vegetables, other",4.0
Amherst,VA,Beans,8.0
Amherst,VA,Broccoli,4.0
Amherst,VA,Cucumbers,4.0
Amherst,VA,Melons,10.0
Amherst,VA,Peppers,4.0
Amherst,VA,Potatoes,4.0
Amherst,VA,Pumpkins,2.0
Amherst,VA,Squash,8.0
Amherst,VA,Sweet corn,10.0
Amherst,VA,Tomatoes,8.0
Amherst,VA,Vegetable totals,26054.0
Amite,MS,Beans,20.0
Amite,MS,Beets,4.0
Amite,MS,Cabbage,4.0
Amite,MS,Carrots,4.0
Amite,MS,Cucumbers,6.0
Amite,MS,Eggplant,2.0
Amite,MS,Greens,16.0
Amite,MS,Herbs,2.0
Amite,MS,Melons,12.0
Amite,MS,Okra,12.0
Amite,MS,Onions,4.0
Amite,MS,Peas,12.0
Amite,MS,Peppers,16.0
Amite,MS,Potatoes,4.0
Amite,MS,Radishes,2.0
Amite,MS,Squash,36.0
Amite,MS,Sweet corn,14.0
Amite,MS,Tomatoes,20.0
Amite,MS,Vegetable totals,207275.0
Amite,MS,"Vegetables, other",46.0
Anchorage,AK,Artichokes,2.0
Anchorage,AK,Asparagus,2.0
Anchorage,AK,Beans,24.0
Anchorage,AK,Beets,30.0
Anchorage,AK,Broccoli,105.0
Anchorage,AK,Brussels sprouts,18.0
Anchorage,AK,Cabbage,82.0
Anchorage,AK,Carrots,89.0
Anchorage,AK,Cauliflower,49.0
Anchorage,AK,Celery,8.0
Anchorage,AK,Cucumbers,33.0
Anchorage,AK,Garlic,2.0
Anchorage,AK,Greens,61.0
Anchorage,AK,Herbs,22.0
Anchorage,AK,Lettuce,400.0
Anchorage,AK,Melons,2.0
Anchorage,AK,Onions,30.0
Anchorage,AK,Parsley,16.0
Anchorage,AK,Peas,54.0
Anchorage,AK,Peppers,25.0
Anchorage,AK,Potatoes,460.0
Anchorage,AK,Pumpkins,18.0
Anchorage,AK,Radishes,20.0
Anchorage,AK,Rhubarb,21.0
Anchorage,AK,Spinach,8.0
Anchorage,AK,Squash,209.0
Anchorage,AK,Sweet corn,21.0
Anchorage,AK,Tomatoes,11.0
Anchorage,AK,Turnips,18.0
Anchorage,AK,Vegetable totals,4243971.0
Anchorage,AK,"Vegetables, other",105.0
Anchorage,AK,Watercress,2.0
Anderson,KS,Asparagus,8.0
Anderson,KS,Beans,3.0
Anderson,KS,Beets,2.0
Anderson,KS,Broccoli,2.0
Anderson,KS,Cabbage,2.0
Anderson,KS,Cauliflower,2.0
Anderson,KS,Cucumbers,3.0
Anderson,KS,Eggplant,2.0
Anderson,KS,Garlic,2.0
Anderson,KS,Greens,2.0
Anderson,KS,Lettuce,4.0
Anderson,KS,Melons,8.0
Anderson,KS,Onions,4.0
Anderson,KS,Peppers,6.0
Anderson,KS,Potatoes,4.0
Anderson,KS,Pumpkins,2.0
Anderson,KS,Radishes,2.0
Anderson,KS,Rhubarb,2.0
Anderson,KS,Spinach,2.0
Anderson,KS,Squash,6.0
Anderson,KS,Sweet corn,6.0
Anderson,KS,Sweet potatoes,2.0
Anderson,KS,Tomatoes,10.0
Anderson,KS,Turnips,2.0
Anderson,KS,Vegetable totals,34.0
Anderson,KY,Beans,15.0
Anderson,KY,Cabbage,4.0
Anderson,KY,Cucumbers,15.0
Anderson,KY,Greens,6.0
Anderson,KY,Herbs,6.0
Anderson,KY,Lettuce,24.0
Anderson,KY,Onions,8.0
Anderson,KY,Peas,4.0
Anderson,KY,Peppers,15.0
Anderson,KY,Pumpkins,16.0
Anderson,KY,Squash,30.0
Anderson,KY,Sweet corn,4.0
Anderson,KY,Tomatoes,18.0
Anderson,KY,Vegetable totals,88.0
Anderson,SC,Asparagus,2.0
Anderson,SC,Beans,112.0
Anderson,SC,Beets,8.0
Anderson,SC,Broccoli,19.0
Anderson,SC,Cabbage,8.0
Anderson,SC,Carrots,12.0
Anderson,SC,Cauliflower,2.0
Anderson,SC,Celery,6.0
Anderson,SC,Chicory,4.0
Anderson,SC,Cucumbers,65.0
Anderson,SC,Eggplant,10.0
Anderson,SC,Garlic,4.0
Anderson,SC,Greens,141.0
Anderson,SC,Herbs,14.0
Anderson,SC,Lettuce,26.0
Anderson,SC,Melons,283.0
Anderson,SC,Okra,91.0
Anderson,SC,Onions,10.0
Anderson,SC,Peas,50.0
Anderson,SC,Peppers,22.0
Anderson,SC,Potatoes,62.0
Anderson,SC,Pumpkins,36.0
Anderson,SC,Radishes,12.0
Anderson,SC,Spinach,8.0
Anderson,SC,Squash,186.0
Anderson,SC,Sweet corn,241.0
Anderson,SC,Sweet potatoes,16.0
Anderson,SC,Tomatoes,123.0
Anderson,SC,Turnips,16.0
Anderson,SC,Vegetable totals,1105648.0
Anderson,SC,"Vegetables, other",68.0
Anderson,TN,Asparagus,2.0
Anderson,TN,Beans,29.0
Anderson,TN,Beets,4.0
Anderson,TN,Broccoli,4.0
Anderson,TN,Brussels sprouts,4.0
Anderson,TN,Cabbage,20.0
Anderson,TN,Carrots,8.0
Anderson,TN,Cucumbers,21.0
Anderson,TN,Garlic,2.0
Anderson,TN,Greens,20.0
Anderson,TN,Lettuce,36.0
Anderson,TN,Melons,16.0
Anderson,TN,Okra,12.0
Anderson,TN,Onions,29.0
Anderson,TN,Peas,12.0
Anderson,TN,Peppers,45.0
Anderson,TN,Potatoes,16.0
Anderson,TN,Pumpkins,6.0
Anderson,TN,Squash,16.0
Anderson,TN,Sweet corn,30.0
Anderson,TN,Sweet potatoes,14.0
Anderson,TN,Tomatoes,24.0
Anderson,TN,Turnips,12.0
Anderson,TN,Vegetable totals,79222.0
Anderson,TN,"Vegetables, other",2.0
Anderson,TX,Asparagus,2.0
Anderson,TX,Beans,2.0
Anderson,TX,Broccoli,2.0
Anderson,TX,Cabbage,2.0
Anderson,TX,Carrots,2.0
Anderson,TX,Cucumbers,2.0
Anderson,TX,Eggplant,2.0
Anderson,TX,Garlic,2.0
Anderson,TX,Greens,30.0
Anderson,TX,Lettuce,4.0
Anderson,TX,Melons,24.0
Anderson,TX,Okra,2.0
Anderson,TX,Onions,2.0
Anderson,TX,Peas,16.0
Anderson,TX,Peppers,4.0
Anderson,TX,Potatoes,4.0
Anderson,TX,Spinach,4.0
Anderson,TX,Squash,10.0
Anderson,TX,Sweet corn,2.0
Anderson,TX,Sweet potatoes,2.0
Anderson,TX,Tomatoes,66.0
Anderson,TX,Turnips,2.0
Anderson,TX,Vegetable totals,1437017.0
Andrew,MO,Asparagus,3.0
Andrew,MO,Beans,4.0
Andrew,MO,Cucumbers,2.0
Andrew,MO,Eggplant,6.0
Andrew,MO,Herbs,2.0
Andrew,MO,Lettuce,4.0
Andrew,MO,Melons,14.0
Andrew,MO,Onions,4.0
Andrew,MO,Peppers,16.0
Andrew,MO,Potatoes,8.0
Andrew,MO,Pumpkins,4.0
Andrew,MO,Squash,4.0
Andrew,MO,Sweet corn,10.0
Andrew,MO,Tomatoes,8.0
Andrew,MO,Vegetable totals,40.0
Andrews,TX,Beans,4.0
Andrews,TX,Cucumbers,4.0
Andrews,TX,Okra,4.0
Andrews,TX,Peppers,4.0
Andrews,TX,Tomatoes,4.0
Andrews,TX,Vegetable totals,12.0
Androscoggin,ME,Asparagus,28.0
Androscoggin,ME,Beans,60.0
Androscoggin,ME,Beets,58.0
Androscoggin,ME,Broccoli,72.0
Androscoggin,ME,Brussels sprouts,6.0
Androscoggin,ME,Cabbage,76.0
Androscoggin,ME,Carrots,80.0
Androscoggin,ME,Cauliflower,34.0
Androscoggin,ME,Celery,4.0
Androscoggin,ME,Chicory,2.0
Androscoggin,ME,Cucumbers,60.0
Androscoggin,ME,Eggplant,72.0
Androscoggin,ME,Garlic,14.0
Androscoggin,ME,Ginger root,8.0
Androscoggin,ME,Greens,130.0
Androscoggin,ME,Herbs,150.0
Androscoggin,ME,Horseradish,4.0
Androscoggin,ME,Lettuce,150.0
Androscoggin,ME,Melons,172.0
Androscoggin,ME,Okra,84.0
Androscoggin,ME,Onions,166.0
Androscoggin,ME,Parsley,24.0
Androscoggin,ME,Peas,46.0
Androscoggin,ME,Peppers,100.0
Androscoggin,ME,Potatoes,436.0
Androscoggin,ME,Pumpkins,178.0
Androscoggin,ME,Radishes,106.0
Androscoggin,ME,Rhubarb,106.0
Androscoggin,ME,Spinach,196.0
Androscoggin,ME,Squash,821.0
Androscoggin,ME,Sweet corn,156.0
Androscoggin,ME,Sweet potatoes,4.0
Androscoggin,ME,Tomatoes,91.0
Androscoggin,ME,Turnips,66.0
Androscoggin,ME,Vegetable totals,3538576.0
Androscoggin,ME,"Vegetables, other",543.0
Androscoggin,ME,Watercress,14.0
Angelina,TX,Beans,80.0
Angelina,TX,Cucumbers,16.0
Angelina,TX,Eggplant,2.0
Angelina,TX,Greens,30.0
Angelina,TX,Melons,50.0
Angelina,TX,Okra,27.0
Angelina,TX,Onions,2.0
Angelina,TX,Peas,104.0
Angelina,TX,Peppers,8.0
Angelina,TX,Potatoes,77.0
Angelina,TX,Pumpkins,2.0
Angelina,TX,Squash,146.0
Angelina,TX,Sweet corn,36.0
Angelina,TX,Tomatoes,48.0
Angelina,TX,Turnips,106.0
Angelina,TX,Vegetable totals,762700.0
Anne arundel,MD,Asparagus,10.0
Anne arundel,MD,Beans,44.0
Anne arundel,MD,Beets,16.0
Anne arundel,MD,Broccoli,6.0
Anne arundel,MD,Cabbage,6.0
Anne arundel,MD,Carrots,12.0
Anne arundel,MD,Cucumbers,42.0
Anne arundel,MD,Daikon,4.0
Anne arundel,MD,Eggplant,20.0
Anne arundel,MD,Garlic,4.0
Anne arundel,MD,Ginger root,2.0
Anne arundel,MD,Greens,48.0
Anne arundel,MD,Herbs,10.0
Anne arundel,MD,Horseradish,2.0
Anne arundel,MD,Lettuce,56.0
Anne arundel,MD,Melons,76.0
Anne arundel,MD,Okra,4.0
Anne arundel,MD,Onions,4.0
Anne arundel,MD,Parsley,8.0
Anne arundel,MD,Peas,4.0
Anne arundel,MD,Peppers,48.0
Anne arundel,MD,Potatoes,20.0
Anne arundel,MD,Pumpkins,42.0
Anne arundel,MD,Radishes,6.0
Anne arundel,MD,Rhubarb,4.0
Anne arundel,MD,Spinach,12.0
Anne arundel,MD,Squash,66.0
Anne arundel,MD,Sweet corn,156.0
Anne arundel,MD,Sweet potatoes,22.0
Anne arundel,MD,Tomatoes,72.0
Anne arundel,MD,Turnips,8.0
Anne arundel,MD,Vegetable totals,445604.0
Anne arundel,MD,"Vegetables, other",4.0
Anoka,MN,Asparagus,16.0
Anoka,MN,Beans,36.0
Anoka,MN,Beets,20.0
Anoka,MN,Broccoli,38.0
Anoka,MN,Brussels sprouts,16.0
Anoka,MN,Cabbage,30.0
Anoka,MN,Carrots,30.0
Anoka,MN,Cauliflower,18.0
Anoka,MN,Celery,2.0
Anoka,MN,Cucumbers,54.0
Anoka,MN,Eggplant,18.0
Anoka,MN,Garlic,18.0
Anoka,MN,Greens,44.0
Anoka,MN,Herbs,22.0
Anoka,MN,Lettuce,70.0
Anoka,MN,Melons,70.0
Anoka,MN,Okra,6.0
Anoka,MN,Onions,36.0
Anoka,MN,Parsley,12.0
Anoka,MN,Peas,30.0
Anoka,MN,Peppers,126.0
Anoka,MN,Potatoes,44.0
Anoka,MN,Pumpkins,248.0
Anoka,MN,Radishes,12.0
Anoka,MN,Rhubarb,20.0
Anoka,MN,Spinach,18.0
Anoka,MN,Squash,398.0
Anoka,MN,Sweet corn,452.0
Anoka,MN,Sweet potatoes,4.0
Anoka,MN,Tomatoes,28.0
Anoka,MN,Turnips,8.0
Anoka,MN,Vegetable totals,2178095.0
Anoka,MN,"Vegetables, other",4.0
Anson,NC,Beans,4.0
Anson,NC,Greens,4.0
Anson,NC,Herbs,2.0
Anson,NC,Melons,2.0
Anson,NC,Okra,4.0
Anson,NC,Pumpkins,2.0
Anson,NC,Radishes,2.0
Anson,NC,Spinach,2.0
Anson,NC,Squash,16.0
Anson,NC,Sweet corn,2.0
Anson,NC,Sweet potatoes,3.0
Anson,NC,Tomatoes,2.0
Anson,NC,Turnips,4.0
Anson,NC,Vegetable totals,46.0
Antelope,NE,Beans,8.0
Antelope,NE,Cabbage,8.0
Antelope,NE,Greens,8.0
Antelope,NE,Peppers,8.0
Antelope,NE,Potatoes,6.0
Antelope,NE,Pumpkins,4.0
Antelope,NE,Sweet potatoes,8.0
Antelope,NE,Tomatoes,8.0
Antelope,NE,Vegetable totals,42.0
Antrim,MI,Asparagus,32.0
Antrim,MI,Beans,32.0
Antrim,MI,Beets,36.0
Antrim,MI,Broccoli,28.0
Antrim,MI,Brussels sprouts,32.0
Antrim,MI,Cabbage,38.0
Antrim,MI,Carrots,60.0
Antrim,MI,Cauliflower,16.0
Antrim,MI,Celery,6.0
Antrim,MI,Cucumbers,44.0
Antrim,MI,Daikon,8.0
Antrim,MI,Eggplant,6.0
Antrim,MI,Garlic,30.0
Antrim,MI,Greens,26.0
Antrim,MI,Herbs,20.0
Antrim,MI,Lettuce,78.0
Antrim,MI,Melons,30.0
Antrim,MI,Onions,46.0
Antrim,MI,Peas,22.0
Antrim,MI,Peppers,36.0
Antrim,MI,Potatoes,46.0
Antrim,MI,Pumpkins,56.0
Antrim,MI,Radishes,24.0
Antrim,MI,Rhubarb,4.0
Antrim,MI,Spinach,18.0
Antrim,MI,Squash,130.0
Antrim,MI,Sweet corn,81.0
Antrim,MI,Tomatoes,52.0
Antrim,MI,Turnips,6.0
Antrim,MI,Vegetable totals,7118886.0
Apache,AZ,Asparagus,4.0
Apache,AZ,Beans,44.0
Apache,AZ,Beets,16.0
Apache,AZ,Broccoli,8.0
Apache,AZ,Cabbage,14.0
Apache,AZ,Carrots,40.0
Apache,AZ,Cucumbers,38.0
Apache,AZ,Eggplant,6.0
Apache,AZ,Garlic,6.0
Apache,AZ,Greens,6.0
Apache,AZ,Herbs,18.0
Apache,AZ,Lettuce,32.0
Apache,AZ,Melons,1120.0
Apache,AZ,Onions,30.0
Apache,AZ,Parsley,6.0
Apache,AZ,Peas,28.0
Apache,AZ,Peppers,34.0
Apache,AZ,Potatoes,116.0
Apache,AZ,Pumpkins,90.0
Apache,AZ,Radishes,14.0
Apache,AZ,Squash,2026.0
Apache,AZ,Sweet corn,186.0
Apache,AZ,Tomatoes,40.0
Apache,AZ,Turnips,14.0
Apache,AZ,Vegetable totals,2061899.0
Apache,AZ,"Vegetables, other",31.0
Appanoose,IA,Beans,8.0
Appanoose,IA,Cucumbers,4.0
Appanoose,IA,Onions,6.0
Appanoose,IA,Sweet corn,4.0
Appanoose,IA,Tomatoes,14.0
Appanoose,IA,Vegetable totals,20036.0
Appanoose,IA,"Vegetables, other",2.0
Appling,GA,Beans,52.0
Appling,GA,Cabbage,6.0
Appling,GA,Cucumbers,14.0
Appling,GA,Eggplant,4.0
Appling,GA,Greens,6.0
Appling,GA,Melons,18.0
Appling,GA,Okra,8.0
Appling,GA,Onions,2.0
Appling,GA,Peas,56.0
Appling,GA,Peppers,20.0
Appling,GA,Potatoes,4.0
Appling,GA,Pumpkins,4.0
Appling,GA,Squash,36.0
Appling,GA,Sweet corn,56.0
Appling,GA,Tomatoes,12.0
Appling,GA,Turnips,2.0
Appling,GA,Vegetable totals,468.0
Appling,GA,"Vegetables, other",8.0
Appomattox,VA,Beans,10.0
Appomattox,VA,Beets,2.0
Appomattox,VA,Carrots,2.0
Appomattox,VA,Cucumbers,8.0
Appomattox,VA,Garlic,2.0
Appomattox,VA,Greens,16.0
Appomattox,VA,Lettuce,4.0
Appomattox,VA,Melons,12.0
Appomattox,VA,Onions,2.0
Appomattox,VA,Peppers,6.0
Appomattox,VA,Potatoes,20.0
Appomattox,VA,Pumpkins,30.0
Appomattox,VA,Squash,8.0
Appomattox,VA,Sweet corn,4.0
Appomattox,VA,Sweet potatoes,12.0
Appomattox,VA,Tomatoes,30.0
Appomattox,VA,Vegetable totals,136188.0
Arapahoe,CO,Asparagus,2.0
Arapahoe,CO,Beans,6.0
Arapahoe,CO,Beets,4.0
Arapahoe,CO,Broccoli,4.0
Arapahoe,CO,Cabbage,6.0
Arapahoe,CO,Carrots,10.0
Arapahoe,CO,Cauliflower,2.0
Arapahoe,CO,Cucumbers,4.0
Arapahoe,CO,Eggplant,4.0
Arapahoe,CO,Garlic,2.0
Arapahoe,CO,Greens,4.0
Arapahoe,CO,Herbs,4.0
Arapahoe,CO,Lettuce,4.0
Arapahoe,CO,Melons,4.0
Arapahoe,CO,Onions,4.0
Arapahoe,CO,Peas,4.0
Arapahoe,CO,Peppers,12.0
Arapahoe,CO,Potatoes,18.0
Arapahoe,CO,Pumpkins,8.0
Arapahoe,CO,Radishes,10.0
Arapahoe,CO,Rhubarb,4.0
Arapahoe,CO,Spinach,14.0
Arapahoe,CO,Squash,34.0
Arapahoe,CO,Sweet corn,10.0
Arapahoe,CO,Tomatoes,14.0
Arapahoe,CO,Vegetable totals,123142.0
Arapahoe,CO,"Vegetables, other",10.0
Archuleta,CO,Cucumbers,4.0
Archuleta,CO,Onions,10.0
Archuleta,CO,Peppers,4.0
Archuleta,CO,Potatoes,14.0
Archuleta,CO,Rhubarb,2.0
Archuleta,CO,Spinach,2.0
Archuleta,CO,Squash,14.0
Archuleta,CO,Tomatoes,12.0
Archuleta,CO,Turnips,2.0
Archuleta,CO,Vegetable totals,18054.0
Arenac,MI,Cabbage,2.0
Arenac,MI,Cucumbers,4078.0
Arenac,MI,Garlic,2.0
Arenac,MI,Greens,6.0
Arenac,MI,Herbs,2.0
Arenac,MI,Lettuce,8.0
Arenac,MI,Melons,2.0
Arenac,MI,Onions,6.0
Arenac,MI,Parsley,2.0
Arenac,MI,Peppers,8.0
Arenac,MI,Potatoes,2.0
Arenac,MI,Pumpkins,6.0
Arenac,MI,Radishes,2.0
Arenac,MI,Spinach,2.0
Arenac,MI,Squash,10.0
Arenac,MI,Sweet corn,2.0
Arenac,MI,Tomatoes,10.0
Arenac,MI,Turnips,2.0
Arenac,MI,Vegetable totals,2479407.0
