County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
McIntosh,ND,58413,Ashley,-7.19,-7.71,overcast clouds,-14.38,1637761845,1637794666,-99.3164,46.0537
McIntosh,OK,74426,Checotah,18.31,16.99,overcast clouds,17.94,1637759208,1637795487,-95.535,35.4358
McKean,PA,16333,Ludlow,3.9,-2.14,overcast clouds,-0.86,1637756172,1637790558,-78.9434,41.7284
McKenzie,ND,58634,Grassy Butte,-9.7,-13.16,clear sky,-18.08,1637763081,1637795340,-103.2944,47.4431
McKinley,AZ,86515,Window Rock,7.04,4.06,few clouds,4.9,1637762493,1637798705,-109.0784,35.6676
McKinley,NM,87045,Prewitt,5.6,3.14,scattered clouds,1.54,1637762216,1637798514,-108.1038,35.3547
McLean,IL,61701,Bloomington,11.68,8.47,overcast clouds,9.55,1637758381,1637793172,-88.9893,40.4783
McLean,KY,42322,Beech Grove,13.43,10.88,overcast clouds,10.99,1637757565,1637793228,-87.4069,37.6151
McLean,ND,58531,Coleharbor,-12.21,-12.98,overcast clouds,-19.98,1637762605,1637794822,-101.2238,47.5442
McLennan,TX,76524,Eddy,22.4,19.96,overcast clouds,21.8,1637759089,1637796443,-97.2774,31.3088
McLeod,MN,55312,Brownton,2.11,-2.02,clear sky,-7.35,1637760394,1637793723,-94.3306,44.7281
McMinn,TN,37303,Athens,8.13,1.92,clear sky,4.56,1637756586,1637792861,-84.6043,35.4574
McMullen,TX,78007,Calliham,25.38,23.06,overcast clouds,24.74,1637759007,1637797040,-98.3503,28.4805
McNairy,TN,38310,Adamsville,13.38,10.52,clear sky,10.57,1637757473,1637793803,-88.4134,35.2556
McPherson,KS,67107,Moundridge,12.73,8.55,overcast clouds,8.57,1637760078,1637795565,-97.5088,38.206
McPherson,ND,58439,Forbes,-4.67,-7.07,overcast clouds,-13.74,1637761716,1637794553,-98.8124,46.0109
McPherson,NE,69167,Tryon,0.86,-0.9,broken clouds,-6.06,1637761448,1637795880,-101.0175,41.5732
McPherson,SD,57437,Eureka,-7.14,-7.66,overcast clouds,-14.32,1637761793,1637794724,-99.3308,45.7707
Meade,KS,67844,Fowler,10.88,9.25,overcast clouds,6.33,1637760599,1637796335,-100.1981,37.3542
Meade,KY,40104,Battletown,11.9,8.39,overcast clouds,7.1,1637757361,1637792900,-86.2991,38.0393
Meade,SD,57785,Sturgis,-1.49,-4.54,clear sky,-8.08,1637762498,1637795955,-103.3617,44.3692
Meagher,MT,59053,Martinsdale,-4.98,-4.98,clear sky,-10.94,1637764595,1637797252,-110.4324,46.4581
Mecklenburg,NC,28031,Cornelius,6.78,1.46,clear sky,3.9,1637755692,1637791964,-80.8726,35.4733
Mecklenburg,VA,23915,Baskerville,3.06,-0.03,scattered clouds,1.61,1637755244,1637791167,-78.279,36.7236
Mecosta,MI,49305,Barryton,8.55,6.89,overcast clouds,5.0,1637758012,1637791700,-85.1547,43.7507
Medina,OH,44212,Brunswick,7.34,5.29,broken clouds,3.97,1637756785,1637791329,-81.828,41.2471
Medina,TX,78009,Castroville,24.61,19.21,broken clouds,22.58,1637759237,1637797065,-98.8824,29.3553
Meeker,MN,55324,Darwin,0.75,-3.09,overcast clouds,-7.15,1637760487,1637793675,-94.4249,45.1029
Meigs,OH,45741,Langsville,3.68,0.93,clear sky,2.76,1637756543,1637791774,-82.2499,39.0697
Meigs,TN,37322,Decatur,8.82,2.32,clear sky,4.68,1637756642,1637792903,-84.8081,35.5072
Mellette,SD,57560,Norris,-2.45,-2.45,clear sky,-8.21,1637761804,1637795588,-101.1517,43.4662
Menard,IL,62613,Athens,12.98,10.97,overcast clouds,11.01,1637758467,1637793412,-89.6684,39.9917
Menard,TX,76841,Fort Mc Kavett,20.24,16.53,overcast clouds,18.34,1637759703,1637797175,-100.0809,30.829
Mendocino,CA,95428,Covelo,9.94,5.72,overcast clouds,8.51,1637766460,1637801449,-123.0585,39.82
Menifee,KY,40322,Frenchburg,10.84,-0.61,broken clouds,2.27,1637756701,1637792268,-83.6084,37.947
Menominee,MI,49812,Carney,5.81,0.27,overcast clouds,-0.1,1637758927,1637791931,-87.5439,45.5917
Menominee,WI,54135,Keshena,5.46,0.49,scattered clouds,2.74,1637759061,1637792322,-88.6357,44.9146
Merced,CA,93620,Dos Palos,15.19,11.81,clear sky,11.4,1637765456,1637801289,-120.6333,37.0025
Mercer,IL,61231,Aledo,12.7,10.48,overcast clouds,10.94,1637758919,1637793476,-90.7416,41.2008
Mercer,KY,40310,Burgin,10.82,7.28,clear sky,8.5,1637756951,1637792575,-84.7666,37.7534
Mercer,MO,64661,Mercer,12.91,9.01,overcast clouds,9.89,1637759476,1637794254,-93.5242,40.5169
Mercer,ND,58523,Beulah,-9.6,-12.95,overcast clouds,-19.19,1637762688,1637795019,-101.8075,47.2707
Mercer,NJ,08512,Cranbury,6.05,0.48,overcast clouds,2.78,1637754875,1637789725,-74.5065,40.3039
Mercer,OH,45310,Burkettsville,10.06,6.98,overcast clouds,5.49,1637757317,1637792149,-84.6435,40.3541
Mercer,PA,16113,Clark,7.64,2.11,overcast clouds,2.96,1637756454,1637790986,-80.4237,41.2866
Mercer,WV,24701,Bluefield,6.31,-2.81,clear sky,0.21,1637756029,1637791795,-81.2223,37.2698
Meriwether,GA,30218,Gay,10.0,4.22,few clouds,4.79,1637756271,1637793167,-84.5836,33.1274
Merrick,NE,68628,Clarks,3.08,2.16,overcast clouds,-3.28,1637760630,1637795175,-97.8461,41.2328
Merrimack,NH,03046,Dunbarton,1.58,-3.68,clear sky,-0.92,1637754646,1637788566,-71.6169,43.1025
Mesa,CO,81501,Grand Junction,5.1,2.27,clear sky,3.28,1637762860,1637798082,-108.5457,39.0783
Metcalfe,KY,42124,Beaumont,10.05,7.52,overcast clouds,6.9,1637757034,1637792913,-85.644,36.8705
Miami,IN,46911,Amboy,11.23,6.69,broken clouds,8.11,1637757672,1637792421,-85.9497,40.6105
Miami,KS,66013,Bucyrus,15.38,10.73,broken clouds,12.7,1637759479,1637794810,-94.6887,38.7283
Miami,OH,45312,Casstown,10.01,6.18,overcast clouds,5.35,1637757144,1637792065,-84.1088,40.0716
Miami-Dade,FL,33010,Hialeah,22.79,20.56,scattered clouds,21.66,1637754366,1637793006,-80.2808,25.8325
Middlesex,CT,06412,Chester,5.28,-1.56,clear sky,-1.62,1637754562,1637789057,-72.4643,41.4049
Middlesex,MA,01431,Ashby,1.71,-3.9,clear sky,-1.3,1637754620,1637788689,-71.8174,42.6745
Middlesex,NJ,07001,Avenel,6.59,-0.22,clear sky,3.76,1637754864,1637789626,-74.2785,40.5826
Middlesex,VA,23032,Church View,3.85,-1.14,broken clouds,0.86,1637754993,1637790642,-76.6629,37.675
Midland,MI,48618,Coleman,8.98,7.51,scattered clouds,6.58,1637757877,1637791565,-84.5911,43.7494
Midland,TX,79701,Midland,19.59,16.4,clear sky,17.31,1637760323,1637797506,-102.0626,31.9896
Mifflin,PA,17002,Allensville,3.53,-2.18,broken clouds,0.55,1637755708,1637790492,-77.8392,40.5075
Milam,TX,76518,Buckholts,23.27,21.82,overcast clouds,22.82,1637759000,1637796458,-97.1241,30.8858
Millard,UT,84624,Delta,3.19,-7.11,clear sky,-0.23,1637763863,1637798993,-112.5319,39.3755
Mille Lacs,MN,55371,Princeton,1.9,-1.96,clear sky,-3.9,1637760380,1637793385,-93.5961,45.5851
Miller,AR,71834,Doddridge,21.02,18.87,overcast clouds,19.7,1637758518,1637795418,-93.9543,33.1054
Miller,GA,39837,Colquitt,11.07,7.67,clear sky,7.91,1637756059,1637793449,-84.731,31.173
Miller,MO,65017,Brumley,17.48,15.34,overcast clouds,15.55,1637758849,1637794377,-92.4747,38.0709
Mills,IA,51533,Emerson,5.08,2.29,overcast clouds,-1.4,1637760012,1637794624,-95.4106,41.0284
Mills,TX,76844,Goldthwaite,19.75,17.36,overcast clouds,18.81,1637759418,1637796737,-98.5744,31.4458
Milwaukee,WI,53110,Cudahy,10.23,6.13,overcast clouds,7.33,1637758521,1637792490,-87.862,42.949
Miner,SD,57321,Canova,-0.88,-3.06,overcast clouds,-7.29,1637761010,1637794645,-97.5342,43.8855
Mineral,CO,81130,Creede,1.1,-2.74,light snow,-2.68,1637762282,1637797883,-106.9277,37.8164
Mineral,MT,59820,Alberton,-2.13,-3.89,overcast clouds,-5.62,1637765676,1637798121,-114.4921,46.9806
Mineral,NV,89415,Hawthorne,4.89,4.1,clear sky,2.71,1637765202,1637800586,-118.6411,38.5347
Mineral,WV,26710,Burlington,6.58,-0.25,overcast clouds,2.91,1637755784,1637790934,-78.9181,39.3376
Mingo,WV,24851,Justice,10.27,2.78,broken clouds,4.74,1637756223,1637791896,-81.8354,37.5887
Minidoka,ID,83336,Heyburn,1.99,-1.28,clear sky,-0.76,1637764677,1637798773,-113.7709,42.5599
Minnehaha,SD,57003,Baltic,-0.06,-5.1,broken clouds,-7.83,1637760795,1637794486,-96.7563,43.7309
Missaukee,MI,49632,Falmouth,7.42,4.85,overcast clouds,4.32,1637758070,1637791576,-85.017,44.2529
Mississippi,AR,72315,Blytheville,15.08,13.87,scattered clouds,13.21,1637757928,1637794072,-89.919,35.9273
Mississippi,MO,63820,Anniston,15.0,13.18,overcast clouds,12.97,1637757912,1637793803,-89.3279,36.8259
Missoula,MT,59801,Missoula,2.03,-2.13,few clouds,1.1,1637765538,1637798034,-114.0252,46.8563
Mitchell,GA,31716,Baconton,10.97,7.69,clear sky,8.99,1637755938,1637793274,-84.1135,31.3878
Mitchell,IA,50454,Little Cedar,5.91,1.41,overcast clouds,-1.69,1637759769,1637793582,-92.7344,43.3919
Mitchell,KS,67420,Beloit,7.39,7.18,overcast clouds,2.98,1637760411,1637795525,-98.1192,39.4416
Mitchell,NC,28705,Bakersville,3.75,-1.78,scattered clouds,0.78,1637756081,1637792198,-82.1711,36.0286
Mitchell,TX,79512,Colorado City,20.87,19.06,overcast clouds,18.84,1637760086,1637797166,-100.8609,32.3987
Mobile,AL,36505,Axis,15.98,10.88,few clouds,13.57,1637756819,1637794266,-88.0159,30.9394
Moca Municipio,PR,00676,Moca,27.06,23.14,scattered clouds,26.63,1637750423,1637790625,-67.11,18.39
Modoc,CA,96006,Adin,8.24,5.66,broken clouds,6.51,1637766175,1637800719,-120.9432,41.2175
Modoc,OR,97635,New Pine Creek,7.07,0.07,broken clouds,0.33,1637766149,1637800435,-120.2972,41.9941
Moffat,CO,81610,Dinosaur,0.92,-2.1,clear sky,-5.92,1637763144,1637797999,-108.9652,40.2566
Mohave,AZ,85360,Wikieup,16.53,14.78,clear sky,13.16,1637763450,1637799924,-113.6113,34.7033
Moniteau,MO,65018,California,17.56,14.7,overcast clouds,15.6,1637758948,1637794312,-92.5456,38.6224
Monmouth,NJ,07701,Red Bank,7.22,0.21,clear sky,2.82,1637754778,1637789611,-74.0681,40.3584
Mono,CA,96107,Coleville,8.69,0.62,clear sky,2.66,1637765400,1637800793,-119.4828,38.5029
Monona,IA,51010,Castana,3.14,1.25,overcast clouds,-3.78,1637760304,1637794570,-95.9086,42.0744
Monongalia,WV,26501,Morgantown,5.94,-0.01,clear sky,2.23,1637756081,1637791147,-79.9831,39.6099
Monroe,AL,36425,Beatrice,11.37,6.92,few clouds,7.76,1637756714,1637793966,-87.1719,31.7273
Monroe,AR,72021,Brinkley,17.1,15.61,overcast clouds,14.9,1637758089,1637794520,-91.1886,34.8781
Monroe,FL,33001,Long Key,22.22,21.0,overcast clouds,22.04,1637754382,1637793242,-80.8049,24.8306
Monroe,GA,31016,Culloden,8.22,4.6,clear sky,6.6,1637756117,1637793071,-84.0626,32.9003
Monroe,IA,50150,Lovilia,12.39,6.16,overcast clouds,8.8,1637759432,1637794012,-92.9293,41.1272
Monroe,IL,62236,Columbia,16.94,13.21,overcast clouds,13.95,1637758357,1637793779,-90.2027,38.4325
Monroe,IN,47401,Bloomington,12.27,9.83,overcast clouds,9.36,1637757576,1637792785,-86.5083,39.1401
Monroe,KY,42133,Fountain Run,11.01,8.75,overcast clouds,8.56,1637757086,1637793008,-85.952,36.72
Monroe,MI,48117,Carleton,9.19,6.58,clear sky,5.8,1637757290,1637791567,-83.3755,42.0529
Monroe,MO,63456,Monroe City,15.25,13.16,overcast clouds,13.86,1637758908,1637793957,-91.723,39.6546
Monroe,MS,38821,Amory,14.19,7.64,clear sky,10.35,1637757317,1637793987,-88.4709,33.9844
Monroe,NY,14420,Brockport,6.05,0.79,broken clouds,0.0,1637756183,1637790063,-77.9368,43.2128
Monroe,OH,45734,Graysville,6.87,1.34,overcast clouds,2.55,1637756378,1637791427,-81.1822,39.663
Monroe,PA,18058,Kunkletown,3.52,-1.05,broken clouds,-0.47,1637755203,1637789862,-75.476,40.8999
Monroe,TN,37354,Madisonville,8.07,1.86,clear sky,2.59,1637756527,1637792793,-84.3395,35.4916
Monroe,WI,54619,Cashton,7.73,3.89,overcast clouds,1.62,1637759358,1637793045,-90.7612,43.7456
Monroe,WV,24918,Ballard,4.69,-1.4,overcast clouds,1.35,1637755951,1637791651,-80.7614,37.498
Montague,TX,76230,Bowie,21.02,18.43,clear sky,20.15,1637759510,1637796291,-97.8373,33.5568
Montcalm,MI,48811,Carson City,9.71,7.19,overcast clouds,6.03,1637757840,1637791733,-84.8653,43.1695
Monterey,CA,93426,Bradley,17.64,11.58,clear sky,14.28,1637765369,1637801539,-120.9728,35.8093
Montezuma,CO,81321,Cortez,3.68,1.0,clear sky,-1.75,1637762613,1637798347,-108.5837,37.3549
Montgomery,AL,36013,Cecil,11.08,4.43,few clouds,7.29,1637756500,1637793609,-85.9827,32.2937
Montgomery,AR,71935,Caddo Gap,18.25,15.25,overcast clouds,17.78,1637758642,1637795203,-93.7637,34.3913
Montgomery,GA,30410,Ailey,8.91,4.67,clear sky,7.61,1637755648,1637792778,-82.4762,32.2143
Montgomery,IA,50847,Grant,7.35,1.68,overcast clouds,0.65,1637759928,1637794503,-94.9842,41.1427
Montgomery,IL,62015,Butler,15.37,10.99,overcast clouds,11.59,1637758313,1637793499,-89.5305,39.2114
Montgomery,IN,47933,Crawfordsville,12.42,10.32,overcast clouds,9.66,1637757810,1637792743,-86.9074,40.0325
Montgomery,KS,67301,Independence,18.19,16.06,scattered clouds,15.99,1637759504,1637795278,-95.7165,37.2292
Montgomery,KY,40334,Hope,11.53,8.16,clear sky,7.58,1637756750,1637792297,-83.7713,38.0161
Montgomery,MD,20812,Glen Echo,5.25,-0.4,clear sky,2.72,1637755301,1637790564,-77.1435,38.9693
Montgomery,MO,63333,Bellflower,16.44,14.6,overcast clouds,15.38,1637758718,1637793968,-91.3489,39.0012
Montgomery,MS,38925,Duck Hill,14.42,8.6,clear sky,12.93,1637757542,1637794324,-89.6419,33.5632
Montgomery,NC,27209,Biscoe,4.65,-0.06,overcast clouds,1.11,1637755414,1637791717,-79.7798,35.3599
Montgomery,NY,13317,Canajoharie,1.58,-3.72,overcast clouds,-0.43,1637755320,1637789322,-74.5956,42.8671
Montgomery,OH,45309,Brookville,10.16,7.2,overcast clouds,8.19,1637757182,1637792175,-84.4165,39.8414
Montgomery,PA,18041,East Greenville,4.92,-1.1,clear sky,2.04,1637755132,1637789947,-75.5056,40.4119
Montgomery,TN,37010,Adams,12.94,9.4,clear sky,9.38,1637757344,1637793312,-87.1226,36.5582
Montgomery,TX,77301,Conroe,22.87,20.69,overcast clouds,21.79,1637758529,1637796127,-95.4527,30.3125
Montgomery,VA,24060,Blacksburg,4.26,-1.66,clear sky,0.96,1637755838,1637791608,-80.4347,37.2563
Montmorency,MI,49709,Atlanta,7.86,2.21,overcast clouds,3.18,1637757998,1637791231,-84.148,44.9924
Montour,PA,17821,Danville,1.86,-2.25,broken clouds,-0.37,1637755491,1637790124,-76.6229,40.9799
Montrose,CO,81401,Montrose,4.7,-0.09,clear sky,-0.85,1637762607,1637798013,-107.8752,38.4678
Moody,SD,57017,Colman,-0.46,-5.5,overcast clouds,-9.9,1637760851,1637794461,-96.8189,43.9558
Moore,NC,27242,Eagle Springs,4.67,-0.05,overcast clouds,1.36,1637755375,1637791685,-79.631,35.336
Moore,TN,37352,Lynchburg,10.41,6.32,clear sky,6.95,1637756985,1637793311,-86.372,35.2706
Moore,TX,79086,Sunray,12.99,9.4,clear sky,7.88,1637760795,1637796914,-101.8123,36.0097
Mora,NM,87712,Buena Vista,6.73,2.92,overcast clouds,4.16,1637761607,1637797752,-105.2492,35.9136
Morehouse Parish,LA,71220,Bastrop,17.88,14.73,overcast clouds,14.75,1637757986,1637794968,-91.9078,32.7894
Morgan,AL,35601,Decatur,11.88,6.64,clear sky,7.53,1637757041,1637793551,-86.9887,34.5896
Morgan,CO,80649,Orchard,0.82,-1.07,clear sky,-4.18,1637761992,1637796815,-104.0973,40.3639
Morgan,GA,30625,Buckhead,7.82,3.95,broken clouds,4.07,1637756026,1637792816,-83.3435,33.5368
Morgan,IL,62601,Alexander,14.29,10.95,overcast clouds,11.3,1637758520,1637793540,-90.0458,39.7517
Morgan,IN,46111,Brooklyn,12.47,9.31,overcast clouds,10.41,1637757605,1637792691,-86.3701,39.5396
Morgan,KY,41352,Mize,11.09,-0.36,scattered clouds,2.54,1637756617,1637792221,-83.3335,37.8235
Morgan,MO,65011,Barnett,17.44,14.58,overcast clouds,16.34,1637758944,1637794376,-92.6686,38.3967
Morgan,OH,43728,Chesterhill,7.67,2.06,overcast clouds,1.36,1637756519,1637791620,-81.8773,39.4953
Morgan,TN,37726,Deer Lodge,7.66,0.86,broken clouds,2.51,1637756743,1637792807,-84.8191,36.2176
Morgan,UT,84018,Croydon,2.29,-1.31,clear sky,-0.97,1637763888,1637798483,-111.5231,41.0689
Morgan,WV,25411,Berkeley Springs,3.82,-1.83,broken clouds,0.81,1637755641,1637790726,-78.1877,39.5526
Morovis Municipio,PR,00687,Morovis,25.75,21.86,scattered clouds,24.52,1637750246,1637790462,-66.4,18.32
Morrill,NE,69125,Broadwater,2.41,-0.31,clear sky,-3.77,1637761883,1637796311,-102.8225,41.5825
Morris,KS,66838,Burdick,12.18,6.99,overcast clouds,3.76,1637759971,1637795351,-96.8396,38.5674
Morris,NJ,07005,Boonton,5.98,-2.11,clear sky,1.75,1637754950,1637789605,-74.414,40.9115
Morris,TX,75568,Naples,21.02,18.89,overcast clouds,20.17,1637758706,1637795583,-94.6891,33.1912
Morrison,MN,56314,Bowlus,-0.57,-5.84,clear sky,-8.78,1637760621,1637793538,-94.4175,45.8121
Morrow,OH,43315,Cardington,7.81,5.26,clear sky,2.76,1637756931,1637791714,-82.9337,40.5066
Morrow,OR,97818,Boardman,9.28,5.88,overcast clouds,7.39,1637766702,1637799605,-119.7206,45.8272
Morton,KS,67950,Elkhart,10.05,7.44,overcast clouds,5.28,1637760959,1637796793,-101.9012,37.0154
Morton,ND,58520,Almont,-8.84,-12.56,scattered clouds,-16.53,1637762504,1637795066,-101.5221,46.7046
Motley,TX,79244,Matador,16.47,16.03,overcast clouds,14.93,1637760295,1637796945,-100.8361,34.0525
Moultrie,IL,61914,Bethany,13.06,9.65,overcast clouds,11.03,1637758192,1637793248,-88.7543,39.6348
Mountrail,ND,58763,New Town,-11.73,-14.4,few clouds,-21.34,1637762995,1637795031,-102.4716,47.9718
Mower,MN,55909,Adams,5.05,0.67,overcast clouds,-2.93,1637759798,1637793551,-92.7305,43.5591
Muhlenberg,KY,42321,Beech Creek,13.13,10.6,clear sky,10.07,1637757416,1637793209,-87.0559,37.1716
Multnomah,OR,97019,Corbett,6.41,2.77,overcast clouds,1.23,1637767249,1637800268,-122.2417,45.5221
Municipality of Anchorage,AK,99695,Anchorage,-12.29,-16.64,overcast clouds,-14.18,1637778446,1637802129,-149.4403,61.1089
Murray,GA,30705,Chatsworth,8.83,3.82,clear sky,5.73,1637756537,1637793002,-84.7943,34.7589
Murray,MN,56114,Avoca,-1.17,-4.69,clear sky,-10.25,1637760561,1637794166,-95.6002,43.9706
Murray,OK,73030,Davis,20.63,19.3,overcast clouds,20.13,1637759459,1637795992,-97.1084,34.4953
Muscatine,IA,52720,Atalissa,12.86,8.5,overcast clouds,9.95,1637759082,1637793520,-91.1748,41.5614
Muscogee,GA,31820,Midland,9.78,3.53,clear sky,6.04,1637756264,1637793305,-84.8559,32.5616
Muskegon,MI,49303,Bailey,10.75,7.07,overcast clouds,5.6,1637758091,1637791946,-85.8313,43.2768
Muskingum,OH,43701,Zanesville,8.12,5.73,clear sky,6.68,1637756616,1637791583,-82.0041,39.9274
Muskogee,OK,74401,Muskogee,19.16,16.73,overcast clouds,18.02,1637759237,1637795441,-95.5002,35.7058
Musselshell,MT,59054,Melstone,-4.01,-4.01,few clouds,-8.06,1637764008,1637796609,-107.8692,46.5986
Nacogdoches,TX,75760,Cushing,21.79,19.72,overcast clouds,20.63,1637758568,1637795800,-94.8539,31.7978
Naguabo Municipio,PR,00718,Naguabo,26.17,23.9,clear sky,25.67,1637750074,1637790312,-65.73,18.21
Nance,NE,68623,Belgrade,2.34,1.85,overcast clouds,-3.78,1637760725,1637795195,-98.0866,41.4611
Nantucket,MA,02554,Nantucket,6.08,1.18,clear sky,-0.38,1637753971,1637788510,-70.0932,41.2725
Napa,CA,94503,American Canyon,18.54,13.42,clear sky,15.08,1637766015,1637801508,-122.2553,38.1668
Naranjito Municipio,PR,00719,Naranjito,26.07,22.71,broken clouds,25.42,1637750206,1637790425,-66.24,18.3
Nash,NC,27557,Middlesex,4.64,0.8,overcast clouds,0.46,1637755092,1637791284,-78.2062,35.7665
Nassau,FL,32009,Bryceville,14.9,10.88,clear sky,11.99,1637755305,1637792879,-81.9724,30.4193
Nassau,NY,11001,Floral Park,7.16,-0.07,scattered clouds,4.0,1637754749,1637789466,-73.7058,40.7236
Natchitoches Parish,LA,71031,Goldonna,19.71,15.4,clear sky,17.9,1637758139,1637795321,-92.9611,32.0
Natrona,WY,82601,Casper,-1.83,-5.84,broken clouds,-3.04,1637762936,1637796936,-106.3166,42.8458
Navajo,AZ,85901,Show Low,7.3,3.32,few clouds,5.37,1637762529,1637799111,-110.0,34.2998
Navarro,TX,75102,Barry,23.0,20.56,overcast clouds,22.33,1637759032,1637796187,-96.6251,32.1014
Nelson,KY,40004,Bardstown,11.94,7.77,clear sky,9.31,1637757126,1637792733,-85.4613,37.8083
Nelson,ND,58212,Aneta,-12.16,-14.06,overcast clouds,-19.31,1637761858,1637794012,-97.9814,47.6993
Nelson,VA,22920,Afton,5.21,-1.49,clear sky,1.56,1637755558,1637791122,-78.841,37.9626
Nemaha,KS,66404,Baileyville,7.9,3.98,overcast clouds,1.66,1637760014,1637794991,-96.1801,39.8816
Nemaha,NE,68305,Auburn,7.77,2.73,overcast clouds,0.6,1637760014,1637794834,-95.8526,40.3789
Neosho,KS,66720,Chanute,16.92,14.11,scattered clouds,14.73,1637759507,1637795151,-95.457,37.6749
Neshoba,MS,39350,Philadelphia,13.74,8.64,overcast clouds,6.76,1637757312,1637794302,-89.1154,32.7572
Ness,KS,67516,Bazine,8.05,6.52,overcast clouds,2.19,1637760642,1637796054,-99.7016,38.4565
Nevada,AR,71722,Bluff City,18.82,17.36,overcast clouds,17.24,1637758405,1637795149,-93.1588,33.7038
Nevada,CA,95945,Grass Valley,15.45,4.39,clear sky,8.98,1637765873,1637801052,-121.0069,39.2081
New Castle,DE,19701,Bear,5.14,-0.55,clear sky,0.3,1637755047,1637790114,-75.6747,39.6102
New Hanover,NC,28401,Wilmington,11.59,3.86,clear sky,4.32,1637754821,1637791430,-77.9447,34.2257
New Haven,CT,06401,Ansonia,5.43,-2.0,clear sky,-0.04,1637754698,1637789214,-73.0742,41.3427
New Kent,VA,23011,Barhamsville,4.2,-0.79,broken clouds,-0.6,1637755003,1637790714,-76.8321,37.4617
New London,CT,06249,Lebanon,3.05,-2.68,clear sky,0.73,1637754547,1637788967,-72.244,41.633
New Madrid,MO,63828,Canalou,15.04,13.82,overcast clouds,13.52,1637757989,1637793901,-89.6918,36.7504
New York,NY,10001,New York,7.16,-0.13,clear sky,0.91,1637754823,1637789532,-73.9967,40.7484
Newaygo,MI,49309,Bitely,10.11,7.14,overcast clouds,5.32,1637758183,1637791876,-85.8778,43.7321
Newberry,SC,29037,Chappells,6.51,3.18,few clouds,2.9,1637755757,1637792376,-81.8644,34.1856
Newport,RI,02835,Jamestown,5.0,-1.14,clear sky,2.21,1637754319,1637788778,-71.3761,41.5164
Newport News city,VA,23601,Newport News,5.52,-0.03,clear sky,2.92,1637754855,1637790683,-76.4607,37.058
Newton,AR,72624,Compton,14.81,12.7,overcast clouds,13.14,1637758766,1637794861,-93.3099,36.0979
Newton,GA,30014,Covington,9.97,3.33,clear sky,5.98,1637756147,1637792938,-83.8496,33.5293
Newton,IN,46349,Lake Village,10.21,7.98,overcast clouds,5.79,1637758117,1637792695,-87.4454,41.1387
Newton,MO,64840,Diamond,17.61,15.8,overcast clouds,16.34,1637759137,1637794975,-94.3204,37.006
Newton,MS,39057,Conehatta,13.65,8.54,overcast clouds,12.51,1637757311,1637794376,-89.269,32.467
Newton,TX,75932,Burkeville,20.19,18.36,broken clouds,19.03,1637758183,1637795611,-93.6585,31.0099
